COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,BALLOTS CAST - Republican,BALLOTS CAST - Democratic,BALLOTS CAST - General,REP Governor,REP Governor,REP Governor,REP United States Senate,"REP United States House of Representatives, District 3","REP Tennessee Senate, District 11 District 11","REP Tennessee House of Representatives, District 26 District 26","REP Tennessee House of Representatives, District 27 District 27","REP Tennessee House of Representatives, District 27 District 27","REP Tennessee House of Representatives, District 28 District 28","REP Tennessee House of Representatives, District 29 District 29","REP Tennessee House of Representatives, District 30 District 30","REP State Executive Committeeman, District 10 District 10","REP State Executive Committeeman, District 11 District 11","REP State Executive Committeeman, District 11 District 11","REP State Executive Committeewoman, District 10 District 10","REP State Executive Committeewoman, District 11 District 11","REP State Executive Committeewoman, District 11 District 11",DEM Governor,DEM Governor,DEM Governor,DEM Governor,DEM Governor,DEM United States Senate,DEM United States Senate,DEM United States Senate,DEM United States Senate,DEM United States Senate,"DEM United States House of Representatives, District 3","DEM United States House of Representatives, District 3","DEM Tennessee Senate, District 11 District 11","DEM Tennessee House of Representatives, District 26 District 26","DEM Tennessee House of Representatives, District 26 District 26","DEM Tennessee House of Representatives, District 27 District 27","DEM Tennessee House of Representatives, District 28 District 28","DEM Tennessee House of Representatives, District 29 District 29","DEM Tennessee House of Representatives, District 30 District 30","DEM State Executive Committeeman, District 10 District 10","DEM State Executive Committeeman, District 11 District 11","DEM State Executive Committeeman, District 11 District 11","DEM State Executive Committeewoman, District 10 District 10","DEM State Executive Committeewoman, District 11 District 11","Circuit Court Judge, Div. 2",County Mayor,County Mayor,"County Commission, District 1 District 1","County Commission, District 1 District 1","County Commission, District 2 District 2","County Commission, District 2 District 2","County Commission, District 3 District 3","County Commission, District 4 District 4","County Commission, District 5 District 5","County Commission, District 6 District 6","County Commission, District 6 District 6","County Commission, District 7 District 7","County Commission, District 7 District 7","County Commission, District 8 District 8","County Commission, District 8 District 8","County Commission, District 9 District 9","County Commission, District 10 District 10","County Commission, District 11 District 11","County Commission, District 11 District 11",County Trustee,"General Sessions Court Judge, Div. 2",Sheriff,Circuit Court Clerk,Criminal Court Clerk,Criminal Court Clerk,Juvenile Court Clerk,County Clerk,County Clerk,Register of Deeds,"County School Board, District 3 District 3","County School Board, District 3 District 3","County School Board, District 3 District 3","County School Board, District 5 District 5","County School Board, District 6 District 6","County School Board, District 6 District 6","County School Board, District 8 District 8","County School Board, District 8 District 8","County School Board, District 9 District 9","County School Board, District 9 District 9",Collegedale City Judge Collegedale,Town of Lookout Mountain Commission Lookout Mountain,Town of Lookout Mountain Commission Lookout Mountain,Town of Lookout Mountain Commission Lookout Mountain,Town of Lookout Mountain Commission Lookout Mountain,Town of Lookout Mountain Commission Lookout Mountain,Town of Lookout Mountain Commission Lookout Mountain,Town of Lookout Mountain School Board Lookout Mountain,Town of Lookout Mountain School Board Lookout Mountain,Town of Lookout Mountain School Board Lookout Mountain,Red Bank City Judge Red Bank,Red Bank City Judge Red Bank,Red Bank City Judge Red Bank,Judge Kyle Hixson,Judge Kyle Hixson,Judge Mary Wagner,Judge Mary Wagner,"Judge William Phillips, II","Judge William Phillips, II",Judge Steve Maroney,Judge Steve Maroney,Judge Valerie Smith,Judge Valerie Smith,Judge Stacy Street,Judge Stacy Street,Judge Steven Sword,Judge Steven Sword
Early Voting,0014,CONCORD A,1737,143,51,89,3,26,11,11,45,43,0,0,0,0,0,0,48,45,0,0,45,0,0,16,4,59,1,8,54,10,7,4,11,72,13,0,0,0,0,0,0,73,70,0,0,72,0,87,47,91,0,0,0,0,0,0,0,0,0,0,0,46,94,0,0,0,0,82,109,83,86,52,89,82,52,78,84,0,0,0,0,0,0,43,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,59,74,54,70,56,66,57,75,50,73,51,69,56
Absentee,0014,CONCORD A,1737,12,6,4,2,4,1,1,6,6,0,0,0,0,0,0,5,4,0,0,4,0,0,3,0,1,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,4,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,7,7,7,7,5,7,7,6,6,7,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,4,7,3,6,4,7,3,6,4,7,3
Provisional,0014,CONCORD A,1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Military & Overseas,0014,CONCORD A,1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nursing Home,0014,CONCORD A,1737,11,6,5,0,4,0,2,6,6,0,0,0,0,0,0,6,6,0,0,5,0,0,1,1,0,0,3,3,1,1,0,0,1,2,0,0,0,0,0,0,3,3,0,0,3,0,8,9,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,8,8,7,7,7,4,6,5,2,7,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,0,5,1,5,1,5,1,5,1,5,1
Election Day,0015,CONCORD B,3048,351,179,160,12,83,24,65,154,153,0,0,0,0,0,87,70,148,0,0,147,0,0,34,10,98,3,9,87,22,15,5,17,121,20,0,0,0,0,0,63,66,126,0,0,128,0,221,168,176,0,0,0,0,0,0,0,0,0,0,0,157,182,0,0,0,0,230,266,226,227,164,166,222,166,147,215,0,0,0,0,0,0,135,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,110,182,97,174,98,168,104,191,84,179,92,173,100
Early Voting,0015,CONCORD B,3048,336,161,168,7,68,25,65,152,145,0,0,0,0,0,93,55,140,0,0,142,0,0,40,11,86,5,12,87,37,4,7,20,118,28,0,0,0,0,0,69,56,127,0,0,136,0,196,156,169,0,0,0,0,0,0,0,0,0,0,0,146,178,0,0,0,0,206,254,201,197,153,170,197,167,130,192,0,0,0,0,0,0,142,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,88,187,78,174,85,168,84,192,66,188,68,168,90
Absentee,0015,CONCORD B,3048,25,14,10,1,7,2,4,10,11,0,0,0,0,0,6,6,12,0,0,12,0,0,0,0,4,0,1,2,1,2,0,0,1,3,0,0,0,0,0,3,1,4,0,0,4,0,14,14,10,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,15,16,14,14,13,11,13,14,6,14,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,14,0,12,2,13,1,14,0,14,0,13,1
Provisional,0015,CONCORD B,3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Military & Overseas,0015,CONCORD B,3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nursing Home,0015,CONCORD B,3048,8,7,1,0,4,0,2,5,5,0,0,0,0,0,3,1,4,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,5,4,4,5,6,1,5,3,0,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
Election Day,0016,COURTHOUSE,1428,168,29,126,13,9,4,16,23,22,0,5,0,0,0,0,0,19,0,0,19,0,0,23,4,83,1,5,78,13,3,7,16,103,14,0,4,8,0,107,0,0,101,0,0,97,0,69,25,138,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,78,114,71,68,28,133,74,35,95,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,61,55,59,48,58,48,56,61,46,54,51,50,56
Early Voting,0016,COURTHOUSE,1428,108,20,87,1,11,2,6,19,16,0,4,0,0,0,0,0,18,0,0,17,0,0,19,3,51,4,5,52,12,5,2,7,69,11,0,6,7,0,65,0,0,68,0,0,67,0,53,23,79,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,57,71,52,48,22,81,54,32,56,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,44,40,41,41,41,36,44,43,39,39,42,35,45
Absentee,0016,COURTHOUSE,1428,3,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
Provisional,0016,COURTHOUSE,1428,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
Military & Overseas,0016,COURTHOUSE,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nursing Home,0016,COURTHOUSE,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Election Day,0017,DALEWOOD,2108,236,10,211,15,3,1,6,8,8,8,0,0,0,0,0,0,0,6,3,0,4,4,51,11,98,6,20,110,18,33,5,17,117,54,150,0,0,0,194,0,0,0,110,51,0,153,93,23,207,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,80,157,81,76,12,210,76,20,155,76,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,117,67,112,76,102,70,108,87,89,80,98,73,100
Early Voting,0017,DALEWOOD,2108,350,12,335,3,3,4,5,7,7,7,0,0,0,0,0,0,0,7,1,0,4,4,71,19,133,11,67,162,37,55,11,32,178,98,233,0,0,0,314,0,0,0,164,88,0,239,118,39,299,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,127,241,108,101,18,319,99,33,224,94,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,142,158,139,167,127,150,143,193,102,176,117,146,138
Absentee,0017,DALEWOOD,2108,23,4,17,2,4,0,0,4,4,4,0,0,0,0,0,0,0,4,0,0,3,0,4,0,2,0,3,7,1,2,1,0,3,2,7,0,0,0,16,0,0,0,3,3,0,7,5,5,17,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,8,11,5,5,5,14,5,4,5,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,9,5,8,6,8,6,8,6,8,6,8,6
Provisional,0017,DALEWOOD,2108,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
Military & Overseas,0017,DALEWOOD,2108,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
Nursing Home,0017,DALEWOOD,2108,7,5,2,0,1,0,3,4,4,4,0,0,0,0,0,0,0,4,1,0,4,0,0,1,0,0,1,0,0,1,0,1,0,2,2,0,0,0,2,0,0,0,0,2,0,2,6,4,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,6,7,5,4,2,6,3,3,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,4,0,3,0,4,0,4,0,5,0
Election Day,0018,DALLAS,3647,535,378,142,15,200,85,89,356,343,352,353,0,0,0,0,0,0,203,133,0,252,65,13,6,106,4,8,66,31,11,13,12,109,25,120,78,47,0,0,0,0,0,68,53,0,118,439,352,175,346,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,452,448,445,371,151,440,364,139,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,101,352,105,348,110,343,109,355,100,350,104,349,102
Early Voting,0018,DALLAS,3647,516,374,136,6,186,96,92,350,341,353,348,0,0,0,0,0,0,198,150,0,252,75,23,3,92,8,7,63,30,14,8,13,109,20,118,65,60,0,0,0,0,0,51,67,0,114,399,346,164,344,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,433,402,398,351,150,394,338,147,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,107,344,111,338,113,333,113,351,98,350,98,330,118
Absentee,0018,DALLAS,3647,10,4,3,3,2,2,0,4,4,4,4,0,0,0,0,0,0,4,0,0,3,1,0,0,2,1,0,0,1,0,2,0,3,0,3,0,3,0,0,0,0,0,1,2,0,1,5,4,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,4,6,5,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,4,6,6,4,5,5,5,5
Provisional,0018,DALLAS,3647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Military & Overseas,0018,DALLAS,3647,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
Nursing Home,0018,DALLAS,3647,2,2,0,0,0,1,0,2,2,2,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,1,0,1,0,2,0
Election Day,0019,DOWNTOWN,2568,267,63,188,16,33,8,21,53,48,0,19,0,0,0,0,0,50,0,0,47,0,0,37,7,103,7,13,103,28,10,7,23,136,28,0,33,46,0,92,0,0,150,0,0,149,0,123,64,199,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,135,187,128,127,57,179,116,64,140,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,102,101,86,98,88,94,87,120,64,108,76,90,94
Early Voting,0019,DOWNTOWN,2568,230,83,139,8,30,12,40,72,72,0,44,1,1,0,0,0,71,0,0,66,0,0,23,6,92,4,8,80,19,6,11,11,118,14,0,34,32,0,53,0,0,99,0,0,106,0,123,76,150,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,130,168,123,127,78,145,130,88,113,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,75,113,66,108,67,106,70,113,60,109,67,107,69
Absentee,0019,DOWNTOWN,2568,7,1,4,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,3,0,0,0,1,3,1,0,1,0,0,3,0,0,2,0,0,3,0,5,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,6,5,5,3,4,5,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,1,5,1,5,1,5,1,5,1,5,1
Provisional,0019,DOWNTOWN,2568,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0
Military & Overseas,0019,DOWNTOWN,2568,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
Nursing Home,0019,DOWNTOWN,2568,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,2,0,0,1,2,0,0,0,0,2,0,0,2,0,0,2,0,2,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,3,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
Election Day,0020,DUPONT,2929,402,220,173,9,93,44,75,190,188,192,195,0,0,0,0,0,0,91,96,0,129,46,17,10,120,9,7,88,26,12,13,14,115,34,131,62,77,0,0,0,0,0,61,68,0,126,263,194,201,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,261,305,257,255,195,181,249,182,163,250,148,185,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,110,216,104,207,107,207,106,224,90,222,95,207,107
Early Voting,0020,DUPONT,2929,490,304,180,6,132,52,112,262,255,267,260,0,0,0,0,0,0,92,175,0,153,64,23,8,128,2,11,92,23,20,13,16,143,24,148,76,72,0,0,0,0,0,72,75,0,138,318,280,200,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,339,376,324,317,266,203,311,265,171,321,213,189,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,113,279,117,272,124,276,122,287,108,286,108,273,122
Absentee,0020,DUPONT,2929,22,6,12,4,4,1,1,6,6,6,6,0,0,0,0,0,0,2,2,0,1,3,4,0,7,0,0,6,3,1,1,0,12,0,9,7,3,0,0,0,0,0,3,8,0,10,10,10,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,18,11,8,6,15,15,6,14,12,4,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,14,5,13,5,12,5,13,5,12,6,12,4
Provisional,0020,DUPONT,2929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Military & Overseas,0020,DUPONT,2929,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
Nursing Home,0020,DUPONT,2929,7,5,2,0,2,0,2,3,2,2,2,0,0,0,0,0,0,2,1,0,3,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,3,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,1,3,3,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,1,2,1,2,1,3,1,3,1
Election Day,0021,EAST BRAINERD A,3242,417,272,125,20,157,44,63,245,244,0,0,0,0,0,0,248,245,0,0,245,0,0,28,11,72,3,8,63,24,12,8,15,91,27,0,0,0,0,0,0,107,104,0,0,108,0,320,257,155,0,0,0,0,0,0,0,0,0,255,155,0,0,0,0,0,0,324,359,305,315,252,144,317,234,129,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,72,250,73,251,69,240,76,257,59,259,61,241,77
Early Voting,0021,EAST BRAINERD A,3242,366,188,175,3,91,34,62,167,161,0,0,0,0,0,0,167,161,0,0,158,0,0,36,6,108,4,12,95,27,17,10,11,132,30,0,0,0,0,0,0,140,137,0,0,143,0,228,178,180,0,0,0,0,0,0,0,0,0,166,190,0,0,0,0,0,0,228,279,224,230,171,188,221,180,156,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,104,216,101,213,93,205,103,228,80,231,76,210,95
Absentee,0021,EAST BRAINERD A,3242,14,8,5,1,4,0,4,7,8,0,0,0,0,0,0,8,8,0,0,8,0,0,2,2,1,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,3,4,0,0,4,0,8,6,7,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,8,9,8,8,8,6,8,7,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,5,7,5,7,5,9,3,7,5,7,5
Provisional,0021,EAST BRAINERD A,3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Military & Overseas,0021,EAST BRAINERD A,3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nursing Home,0021,EAST BRAINERD A,3242,3,2,1,0,1,0,1,2,2,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
Election Day,0022,EAST BRAINERD B,4612,516,316,185,15,155,48,110,287,279,0,0,0,0,0,65,207,264,0,0,260,0,0,46,7,106,5,13,90,29,17,12,25,127,40,0,0,0,0,0,30,115,141,0,0,147,0,354,300,210,0,0,0,0,0,0,0,0,0,293,207,0,0,0,0,0,0,368,398,359,353,301,186,351,267,168,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,112,275,110,269,108,257,118,283,94,281,99,261,112
Early Voting,0022,EAST BRAINERD B,4612,574,335,231,8,188,37,101,305,298,0,0,0,0,0,101,205,295,0,0,284,0,0,50,11,129,9,21,133,32,18,14,19,146,63,0,0,0,0,0,50,129,185,0,0,190,0,378,317,243,0,0,0,0,0,0,0,0,0,312,250,0,0,0,0,0,0,393,449,381,381,311,238,371,317,192,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,130,334,130,329,129,326,132,352,114,342,120,324,132
Absentee,0022,EAST BRAINERD B,4612,37,23,8,6,9,2,12,22,21,0,0,0,0,0,11,11,23,0,0,20,0,0,1,0,2,0,1,1,3,0,0,1,6,0,0,0,0,0,0,1,2,4,0,0,5,0,25,20,17,0,0,0,0,0,0,0,0,0,21,16,0,0,0,0,0,0,21,25,24,21,22,14,23,21,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,19,10,19,9,19,9,19,9,19,10,19,10
